Sample.ID,BCL11A,IGF1R,SLC22A5,LFNG,BRCA2,CCND1,MARCH6,SCAMP4,CDK6,PDLIM4,EZH2,PSMD10,TRABD,TEX14,SLC25A1,CDC5L,TSPAN2,RPS6KA5,SNTB1,BRCA1,TMBIM1,MDP-1,ZNF570,FLJ10213,IWS1,ADRA2C,C9orf21,CHCHD1,CEBPE,SFTPD,TTC31,C15orf29,WDR40B,HOXD10,EIF5B,SCMH1,ISLR,FLJ30092,RRM2B,CCDC69,ADCY4,SERPINI2,RAB42,FLJ20489,ADMR,HRH1,MRCL3,ARHGAP29,YTHDC2,CST9L,BRCA_Subtype_PAM50
TCGA-BH-A1ET,-0.0311428571428571,0.0366875,0.77525,2.18875,-2.9755,-0.96625,-0.146083333333333,0.14325,-2.2434,1.0265,-2.92926666666667,-0.4685,-0.1837,-0.600125,-0.735833333333333,-0.7275,1.7080000000000002,0.7081,-1.52175,-2.88091666666667,1.03675,-0.174,0.18600000000000003,-0.29425,-0.4213333333333329,-0.142166666666667,0.4221666666666671,-0.056125,0.6659999999999999,2.049,-0.53725,0.830625,0.698416666666667,2.38933333333333,0.0267,0.2535,4.439,-0.130333333333333,0.0828333333333333,1.343125,5.39983333333333,0.8465,-1.13675,0.749375,0.9890000000000001,0.242,1.4635,1.391375,-1.538375,0.5770000000000001,LumA
TCGA-BH-A1ET,-2.2508571428571402,0.726375,1.94425,2.807875,-1.682,0.3528333333333329,0.0170833333333333,1.307875,-3.38,-1.1175,-2.33233333333333,-0.125,-0.5606,1.008375,-1.5413333333333301,-0.2555,0.8205,0.8943,-1.95925,-2.26616666666667,0.208625,-0.05625,-0.064,-1.45325,-0.342833333333333,-2.5898333333333303,-0.3425,0.9115,-0.607,1.3730000000000002,-0.1895,0.788625,0.19163636363636397,0.7535,0.3422,-0.15025,3.7,0.0751666666666667,0.718666666666667,0.465375,4.20833333333333,-0.3615,-1.58775,0.919375,0.307,-1.08283333333333,0.961333333333333,1.41575,0.3465,-1.70875,LumA
TCGA-BH-A1EU,-0.0977142857142857,-0.3525,0.6729999999999999,2.1325,-3.6919999999999997,-0.9605,-0.22391666666666699,0.20275,-2.2808,1.5155,-2.8276,-0.6085,0.3737,-0.780625,-0.4115,-0.83025,0.955833333333333,0.4425,-2.3175,-2.4760833333333303,1.30875,-0.201,-0.6545,-0.83525,-0.750333333333333,-1.466,-0.00849999999999999,-0.290375,0.6275,1.87775,-0.54075,0.308875,1.32509090909091,0.0146666666666667,0.0375,0.28475,4.7125,-0.613666666666667,0.032,0.841875,5.12683333333333,0.0835,-2.04975,0.529125,2.394,-0.401166666666667,1.58583333333333,0.911375,-1.5445,1.8905,LumA
TCGA-BH-A1EU,-0.193928571428571,0.3279375,1.33375,1.89425,-1.3519999999999999,-0.00483333333333333,-0.21433333333333301,0.58425,-2.3872,0.22375,-2.01946666666667,0.2095,-0.1838,-0.904125,-0.981666666666667,-0.96925,1.16866666666667,0.7008,-1.92975,-2.15566666666667,0.795,0.06075,0.18600000000000003,-0.44225,-0.5675,-1.21633333333333,0.0676666666666667,-0.40325,0.2685,1.101,-0.3075,0.50125,0.0325833333333333,-0.0278333333333333,-0.1492,-0.21225,3.5085,0.26233333333333303,0.750833333333333,0.5575,3.6745,0.0595,-0.5995,0.70525,0.126,-0.326166666666667,0.746166666666667,0.7695,-0.457375,5.4245,LumA
TCGA-BH-A1EV,-2.28992857142857,0.7861875,0.272,2.847375,0.48025,-0.869166666666667,0.43391666666666706,0.930625,-3.3541,0.06525,-2.32146666666667,0.09175,0.1828,1.211625,0.3743333333333329,-0.3795,0.6755,0.1475,-1.5930000000000002,-1.53916666666667,0.644375,-0.34575,0.8515,-1.68125,-0.40683333333333294,-1.17133333333333,-0.8340000000000001,0.6775,-0.008,2.15275,0.33799999999999997,-0.652875,-0.3694166666666671,0.4918333333333329,-0.2243,0.76425,3.8815,-0.181833333333333,0.12166666666666699,-1.030125,3.992,1.1635,-1.93175,0.406625,0.4235,0.0125,1.1625,0.5895,-1.290375,-1.16325,Her2
TCGA-BH-A1EW,-0.526,-0.6923125,2.2230000000000003,2.128,-2.4405,-1.01325,0.165666666666667,-0.2765,-2.3452,0.48275,-1.7647333333333302,0.2225,-1.0983,0.14125,-2.19533333333333,-0.65525,1.1,0.8861,-1.1485,-1.9656666666666698,-0.487625,0.5295,-0.24100000000000002,-0.556,-0.7191666666666671,-1.8918333333333301,0.5378333333333329,1.030375,-0.6455,1.86075,-1.14925,1.3905,0.5334166666666671,2.1415,0.0825,-0.7555,4.2695,-1.01583333333333,1.11,0.242625,4.9725,0.0945,-1.91275,-0.523375,1.4785,-0.1565,2.7645,0.91825,-0.783125,3.0595,LumA
TCGA-BH-A1EW,-1.4272142857142902,0.6924375,1.4815,0.44375,-0.86775,1.4094166666666699,0.627,0.485625,-3.0439999999999996,0.605,-1.4112,0.16375,0.1273,0.74875,-0.103333333333333,-0.77,0.8705,-0.6018,-1.9425,-1.17516666666667,0.6305,0.0875,-0.537,-1.18975,-0.2915,-0.852,0.345333333333333,0.95375,1.2285,1.45625,-0.48825,0.992625,-0.0864166666666667,0.925833333333333,0.1102,0.0105,3.803,-0.18516666666666698,0.7201666666666671,0.209625,3.80716666666667,0.2345,-1.8015,0.406375,0.3005,0.307,1.569,0.429625,-0.755125,3.1245,LumA
TCGA-BH-A1F0,0.0620714285714286,-0.57925,0.47075,1.68375,-3.6639999999999997,-1.47525,-0.4366666666666671,0.010375,-2.3727,1.7615,-3.34313333333333,-0.5805,-0.1951,-0.74075,-0.46383333333333293,-0.5655,2.6391666666666698,0.4264,-1.60025,-2.4855,1.02825,-0.05475,0.209,-1.131,-0.587333333333333,-0.28216666666666695,0.8140000000000001,0.34525,1.064,2.1445,-0.74175,0.79825,0.337333333333333,1.6611666666666698,-0.1137,0.19475,4.236000000000001,-0.305833333333333,0.18833333333333302,1.195125,5.307333333333331,-0.8435,-1.8780000000000001,0.62575,0.3845,-0.552166666666667,2.12233333333333,1.218375,-1.2075,-1.54,Basal
TCGA-BH-A1F0,2.07342857142857,-1.2911875,-1.10125,1.1075,-0.1725,-1.50608333333333,-0.654083333333333,0.161875,-0.6906,0.188,-1.31606666666667,-0.68125,0.2187,-1.252625,-0.699166666666667,-0.34600000000000003,1.3441666666666698,0.1635,-0.031,-0.654333333333333,0.711125,-0.7455,0.588,-1.72275,-0.2035,-1.7455,0.632333333333333,0.8965,1.489,-0.21775,-0.46475,0.4855,0.29908333333333303,1.3285,0.1371,0.72325,3.7915,-0.3531666666666671,0.0313333333333333,1.092375,4.6025,0.0775,0.6659999999999999,0.30975,0.436,-0.263,2.1405,0.504125,-1.228,-1.4165,Basal
TCGA-C8-A12K,1.5862857142857099,0.295875,-0.2145,0.030125,1.3555,-1.95125,-1.0135,-0.44275,-0.7653,-1.5415,-0.1542,0.50275,-0.7019,-0.81125,-1.044,-0.5545,1.9415,-0.2488,-0.06075,-1.16491666666667,-0.171,-2.0795,0.3735,-1.89725,0.0408333333333333,-3.7585,1.04983333333333,0.2075,0.6409999999999999,1.6075,-0.483,-0.087875,0.15458333333333302,0.845,0.2296,-0.7705,3.81725,-0.5396666666666671,0.268666666666667,-0.2835,3.6136666666666697,1.501,0.27325,-0.319125,0.2585,-0.9345,1.7106666666666699,0.577125,-0.412125,-0.74175,Basal
TCGA-C8-A12L,-0.4271428571428571,-1.90325,0.6545,0.532375,-0.863,0.5340833333333329,-0.586,-0.478125,-1.3796,-1.0915,-1.06393333333333,0.1425,-0.7866,-0.71725,-0.923333333333333,0.09375,-0.26183333333333303,-0.1319,-0.76325,-2.28891666666667,-0.038125,-1.02175,0.6255,-0.4015,0.2245,-3.11266666666667,-0.3325,0.029125,0.985,1.248,-0.51625,0.499625,0.4203333333333329,1.5038333333333302,0.3853,-0.17675,3.77175,-0.086,0.0713333333333333,-0.71125,2.8695,0.9825,-0.69225,-0.323375,0.32799999999999996,1.1035,1.8518333333333301,0.331375,-0.968125,-0.7846666666666671,Her2
TCGA-C8-A12M,-3.8018571428571404,3.18325,2.718,2.48475,-1.74875,2.37941666666667,0.8875,0.805,-3.4506,-2.2715,-0.916533333333333,-0.04475,-0.1309,1.912125,-0.4456666666666671,-0.21275,0.806166666666667,0.7453,-1.2675,-2.00575,-0.33825,0.0215,-0.267,-0.94525,-0.614833333333333,-1.0955,-1.38766666666667,0.108875,-0.9085,1.61975,0.0985,0.144875,0.00990000000000001,-0.3856666666666671,0.0760000000000001,-0.484,3.88875,0.4976666666666671,1.8225,-0.23800000000000002,3.74233333333333,0.413,-1.75825,-0.75375,0.623,-0.453666666666667,1.05116666666667,1.3940000000000001,0.688625,5.9110000000000005,LumB
TCGA-C8-A12N,-3.8190714285714304,0.9560625,1.28,0.3735,-1.247,0.629166666666667,-0.0973333333333333,1.433125,-3.213,-0.03875,-2.28426666666667,-0.948,0.5253,-0.96525,0.27983333333333305,-0.773,1.08333333333333,-0.6307,-1.4635,-1.97533333333333,0.475375,-0.37375,0.2305,-1.186,-0.3616666666666671,-3.14333333333333,-0.0886666666666667,0.057999999999999996,1.3,2.25025,0.29275,0.322625,0.18783333333333302,1.20283333333333,0.124,0.53825,3.67375,0.365,1.22483333333333,-0.391125,3.2641666666666698,0.2555,-0.77875,0.954125,0.545,0.00616666666666667,0.990166666666667,2.169375,0.043,2.02025,LumA
TCGA-C8-A12O,-2.34735714285714,0.577375,1.186,1.461625,-1.5115,1.7025833333333302,0.33575,0.8370000000000001,-2.4659,-0.30025,-1.5687333333333302,0.037,1.2208,-0.5545,0.693166666666667,-1.23225,2.34933333333333,-0.4326,-0.81775,-0.9350833333333329,0.409875,0.10275,-0.012,-1.3905,-0.5363333333333329,-2.02033333333333,-0.664166666666667,0.426375,0.2945,1.89975,-0.4115,0.123625,0.038,-0.681833333333333,-0.0665,-0.09125,3.97075,0.21366666666666698,1.06116666666667,-0.13925,3.13683333333333,0.1855,-1.05925,0.3495,0.392,-0.0571666666666666,0.6375,0.654375,-0.624125,0.9359999999999999,LumA
TCGA-C8-A12P,0.314357142857143,-1.4080625,1.4909999999999999,1.022875,-0.341,-1.13141666666667,-0.149083333333333,0.5965,-3.1464,-0.389,-1.5224,0.1845,0.1561,-0.27425,1.3768333333333302,-0.20475,0.28816666666666696,0.4123,-1.1615,-1.5464166666666699,0.98475,-0.63425,1.3895,-2.506,0.0773333333333333,-1.6095,-0.358,1.714,0.44,4.4365,-0.3995,0.392625,0.12866666666666698,-1.32733333333333,0.5553,-0.053,3.42175,-0.3716666666666671,0.21066666666666697,-0.35275,3.41516666666667,-0.316,-0.79,0.768625,0.494,0.347666666666667,2.29683333333333,1.80375,-0.3815,-0.877,Her2
TCGA-C8-A12Q,-1.7537142857142902,-1.8263125,1.30775,2.224875,-0.1915,0.4645833333333329,0.35675,0.379875,-2.2762,-0.67175,-0.7272,0.30025,0.0565,-1.569875,0.194166666666667,-0.18875,2.0393333333333303,0.9435,-0.8705,-1.7885,0.60125,-0.36725,0.185,-2.20375,0.145666666666667,-1.03233333333333,-0.01,0.417875,0.594,-0.22,-0.655,0.394375,0.9460833333333329,0.9359999999999999,0.1568,0.38975,3.7985,0.2975,0.1025,0.3585,3.82333333333333,-0.0935,-0.0525,-0.043625,0.3775,0.865,1.7405,1.23475,0.710125,-1.68525,Her2
TCGA-C8-A12T,-3.5091428571428596,0.6199375,1.9445,0.455625,-0.1795,0.60125,-0.0359166666666666,0.0355,-2.4008,-1.21,-0.939466666666667,0.369,-1.0565,0.352875,-0.4778333333333329,-0.0255,1.262,1.0093,-1.16675,-1.6415,0.32775,-1.14125,0.424,-1.57975,-0.2765,-2.0416666666666696,0.00266666666666666,0.6035,0.214,1.50925,0.6725,-0.037625,1.5460833333333301,1.21033333333333,0.1966,0.22475,3.5180000000000002,0.3435,0.7768333333333329,-0.581375,3.221,0.4985,-1.0605,-0.324375,0.1905,0.646166666666667,0.877833333333333,0.62675,0.601875,2.08075,Her2
TCGA-C8-A12U,-2.4135,1.4714375,2.83325,0.255375,0.93625,-1.5581666666666698,-0.2305,0.435875,-3.3675,-2.843,-0.805066666666667,0.518,-0.3977,2.392875,0.639333333333333,-0.7,0.125833333333333,0.449,-2.39525,-1.40375,-0.400875,-0.7905,0.7045,-1.29725,0.583333333333333,0.923166666666667,0.0293333333333333,0.268875,-0.035,1.4145,-0.635,0.089875,4.249,0.554666666666667,0.0676,-1.2525,3.31275,0.208833333333333,0.339166666666667,-0.41200000000000003,3.0286666666666697,0.0965,-0.87625,-0.66325,0.5975,0.780166666666667,1.6071666666666697,0.631,0.627875,-0.7070000000000001,LumB
TCGA-C8-A12V,1.71135714285714,-2.0311875,0.395,0.5895,-0.56975,-1.7589166666666698,-0.0855833333333333,-0.15825,-1.6379,-0.67975,-0.968733333333333,0.32325,-0.4697,-0.98725,-1.25916666666667,0.0195,1.48666666666667,0.7444,0.71175,-2.45725,0.323125,-0.73725,1.063,-1.03575,0.297333333333333,-2.7916666666666696,0.4406666666666671,-0.0805,0.722,0.66525,-0.3495,0.327,0.16808333333333303,1.6021666666666698,0.2416,0.6265,3.7385,-0.3623333333333329,0.4295,0.549875,4.159,0.7055,-0.7055,-0.610875,0.29600000000000004,0.555333333333333,1.5426666666666697,1.160625,-0.43725,-1.5445,Basal
TCGA-C8-A12W,-3.1458571428571402,0.4540625,0.3615,1.484875,0.27575,1.2819999999999998,-1.27558333333333,0.959375,-2.2943,0.13975,-1.7410666666666699,0.214,0.8909999999999999,3.44975,0.525,-0.3665,2.0511666666666697,-0.8499,-1.5785,-0.777166666666667,0.081875,1.1385,-0.0245,-1.4775,-0.738,-0.40383333333333293,-0.505666666666667,0.397875,0.795,0.74325,-0.73575,0.557125,-0.20518181818181797,-0.00533333333333333,-0.2296,-0.85575,4.36625,0.172,0.796333333333333,-0.20175,3.2865,-0.40700000000000003,-0.294,1.7655,0.349,0.130166666666667,1.14516666666667,0.21899999999999997,-0.31575,3.5485,LumB
TCGA-C8-A12X,-4.07121428571429,0.1541875,1.0345,3.090875,-0.737,0.7475833333333329,-0.583833333333333,1.3925,-3.7289,-0.0095,-1.9687333333333301,-0.32825,0.6973,-2.068875,0.751166666666667,-0.09300000000000001,0.9835,-1.5114,1.38375,-1.04908333333333,0.635875,-0.66325,0.5745,-1.9015,-0.728833333333333,-0.1815,-0.4298333333333329,0.704125,0.142,3.3789999999999996,0.0325,0.7635,0.11672727272727301,-0.694166666666667,-0.242,0.429,3.3995,0.775166666666667,1.40616666666667,0.132375,3.9858333333333302,-0.054000000000000006,-1.16175,1.3125,0.366,-0.875833333333333,0.8690000000000001,-0.509375,0.001625,6.13225,LumA
TCGA-C8-A12Y,-2.60257142857143,0.355875,2.4865,1.042875,-0.544,1.98025,-0.180583333333333,0.35675,-3.0595,0.745,-1.08766666666667,0.08075,-0.4104,-0.344375,-1.2475,0.07175,1.4583333333333302,0.6559999999999999,-2.13725,-1.23283333333333,-0.530625,0.21899999999999997,-0.223,-0.7415,-0.02,-0.776333333333333,0.11633333333333301,1.783625,0.4495,2.03425,-0.55175,-0.371125,0.29258333333333303,0.615,-0.1229,-0.11725,4.0855,-0.15966666666666698,-0.5565,-1.23,3.88166666666667,-0.293,-0.6405,0.547875,0.875,0.0763333333333333,1.3659999999999999,1.78825,0.2085,1.369,LumA
TCGA-C8-A12Z,0.305785714285714,-1.89875,0.56625,2.928875,-0.7565,-1.28758333333333,0.16933333333333303,0.637875,-3.3418,0.11699999999999999,-1.64366666666667,-0.31125,0.6664,-1.179625,0.522,-0.3365,1.07316666666667,-0.1684,-0.71175,-1.8640833333333302,0.38075,-1.04075,0.0575,-1.4865,0.4193333333333329,0.47083333333333294,-0.4488333333333329,0.442125,0.6559999999999999,0.0955,-0.57775,0.157125,-0.12141666666666699,0.299,-0.0583,-0.147,4.08225,-0.559666666666667,5.78241158658936e-19,-0.77925,3.4835,0.614,-1.00375,0.023375,0.9165,0.442166666666667,0.695166666666667,0.9445,-0.520375,-1.0655,Her2
TCGA-C8-A130,0.007357142857142859,0.312,1.48525,0.799875,0.031,-0.081,-0.26825,0.184125,-2.3617,0.4295,-0.656066666666667,-0.628,0.5433,0.959875,0.0983333333333333,0.06675,1.0415,-0.1577,-1.3745,-0.0291666666666667,-0.302875,-0.05725,0.14800000000000002,-1.0465,-0.789333333333333,-2.1681666666666697,-0.672666666666667,1.497125,0.0615,1.06475,-0.0975,0.11925,-0.14025,0.607166666666667,-0.0767,0.33325,4.05875,0.40033333333333293,0.1305,-0.70375,4.36883333333333,-0.032,-1.10625,0.965375,0.8745,-0.6995,0.812333333333333,1.299625,-0.9075,-0.50675,LumB
TCGA-C8-A131,1.6065,-1.5310625,-0.19275,2.3985,1.954,0.0533333333333333,-0.26441666666666697,1.082625,-0.9268,-1.2565,-1.0258,-1.02225,0.4995,-1.897875,-0.32883333333333303,0.32899999999999996,2.9730000000000003,0.3205,0.2185,-0.822583333333333,-0.00275000000000003,-1.079,0.151,-1.078,0.19916666666666696,-2.15733333333333,-0.726833333333333,0.280125,1.858,-0.301,-0.28800000000000003,-0.49175,0.044000000000000004,-0.3591666666666671,0.5215,0.879,3.4185,-0.5178333333333329,0.5183333333333329,-0.86725,3.1723333333333303,-0.7,-0.3085,-0.121125,0.4975,1.0935,1.4105,0.36525,-0.185875,-1.4475,Basal
TCGA-C8-A132,-0.7359285714285709,1.1165625,1.4169999999999998,1.235375,-0.66925,0.155916666666667,0.31658333333333305,0.395375,-1.6474,-0.5529999999999999,-1.3715333333333302,0.41675,-0.5842,-0.630875,-1.09116666666667,0.0485,2.4568333333333303,0.5332,-1.113,-1.9963333333333302,1.09825,-0.9179999999999999,0.28600000000000003,-1.00775,0.17533333333333304,-0.3745,-0.161833333333333,0.3555,0.4045,2.033,0.11025,0.6395,0.47716666666666707,1.50666666666667,-0.00029999999999999504,-0.1415,3.59925,0.329166666666667,-0.0445,0.43200000000000005,3.5335,0.2835,-1.5045,-0.0548750000000001,0.2155,0.676833333333333,0.812,1.448125,1.080375,2.412,LumA
TCGA-C8-A133,0.049,1.1124375,0.70225,2.99275,-2.5975,1.4811666666666699,-0.570666666666667,1.05525,-2.4026,-0.56275,-2.61066666666667,-0.7675,1.0506,2.61975,0.00633333333333333,0.29600000000000004,-1.8252,-0.0443,1.0345,-2.07175,-1.600125,0.0995,-0.0545,-4.51875,-0.7223333333333329,-1.42283333333333,-0.941,0.284875,-0.8235,3.83925,-0.856,0.786125,0.126125,1.65283333333333,-0.3214,0.20975,2.57625,-0.318333333333333,0.8473333333333329,2.41525,2.3848333333333303,-0.8155,-1.5415,1.266,0.2035,-2.2065,1.11483333333333,-0.81025,0.618875,3.615,LumA
TCGA-C8-A134,1.5484285714285702,-0.650875,0.102,-0.10300000000000001,0.72275,-2.53566666666667,-0.5081666666666671,0.26975,-3.1086,-1.6495,0.275733333333333,-0.202,0.4091,0.5935,-1.4371666666666698,0.823,2.96416666666667,-0.1174,-1.1805,-3.0523333333333302,0.5185,-1.5485,0.528,-1.30175,0.6515,-2.971,0.834333333333333,1.02725,1.329,1.165,-0.55425,0.224625,0.26291666666666696,1.08883333333333,0.1991,0.73,3.43975,0.6506666666666671,0.8765,-0.47125,3.7906666666666697,-0.5215,0.29025,0.36925,0.20800000000000002,-0.917,0.6516666666666671,0.647625,-0.016375,-1.4075,Basal
TCGA-C8-A135,-0.28800000000000003,-1.3300625,1.2325,1.005875,-0.6335,-2.01716666666667,-0.12941666666666699,0.760875,-1.3151,-0.21925,-1.54906666666667,0.01975,0.3094,-0.7340000000000001,0.6035,-0.0595,2.05583333333333,0.9194,-1.5875,-1.8209166666666698,0.939875,-0.8165,0.7440000000000001,-1.754,0.2065,-1.02866666666667,-0.5845,0.718125,0.6345,0.191,-0.45775,-0.257375,0.4201666666666671,0.887166666666667,0.5381,0.63025,3.98075,-0.880333333333333,-0.343833333333333,0.057125,4.2375,0.375,-1.0495,0.77,0.3695,0.584833333333333,0.6545,0.9309999999999999,-0.122875,-1.8975,Her2
TCGA-C8-A137,-2.95321428571429,-2.251625,0.92475,-0.03425,0.0635,-0.7955,0.5063333333333329,0.760375,-2.5349,-0.93025,-1.8475333333333301,-0.47275,0.4869,-2.085,-0.0768333333333334,-0.542,1.9606666666666699,0.3335,-2.5925,-1.8465833333333301,0.9915,-1.02425,0.3795,-2.7960000000000003,-0.304833333333333,-0.5148333333333329,-1.14983333333333,0.093125,-0.562,0.0415,0.1095,0.413625,0.139833333333333,0.5261666666666671,0.303,0.732,3.4530000000000003,0.20133333333333303,1.8053333333333301,-0.359,3.199,-0.1405,-1.21325,1.583875,0.525,1.98366666666667,0.5061666666666671,0.60825,0.78725,-1.08175,Her2
TCGA-C8-A138,-2.32178571428571,-1.3938125,0.8565,3.340875,0.9925,0.35216666666666707,0.270083333333333,0.8665,-2.1111,-0.2035,-1.0484,-0.82325,0.8371,-2.18914285714286,-0.193666666666667,-0.10400000000000001,1.4291666666666698,0.4603,-2.34425,-1.64175,0.525375,0.1195,0.366,-0.2205,-0.211833333333333,-1.6128333333333302,-0.984333333333333,0.35275,0.6065,1.06075,0.58775,-0.354,0.456,0.2525,-0.0376,-0.22225,3.923,0.6970000000000001,0.1685,0.240625,3.7795,3.489,-0.42100000000000004,0.183125,0.2105,-0.199833333333333,1.19166666666667,0.427375,0.130125,-0.8220000000000001,Her2
TCGA-C8-A1HF,0.426,-2.063875,0.60225,3.269375,0.596,-1.68416666666667,-0.3625,0.371625,-2.5839999999999996,0.63675,-0.657533333333333,-0.164,0.1319,-0.73,-0.21616666666666698,0.11625,0.7975,-0.3333,-1.743,-0.955,-0.71975,-0.23375,0.2815,-2.01175,-0.737666666666667,-2.5535,0.15433333333333302,1.47425,0.5345,-0.745,-0.37275,-0.62675,3.58766666666667,0.610833333333333,0.8868,0.32475,3.7295,-0.122,-0.8340000000000001,-0.472625,3.4871666666666696,0.162,-0.7355,-0.056625,0.779,-1.05616666666667,1.285,-1.21125,-0.41100000000000003,-0.804,Her2
TCGA-C8-A1HG,-2.29928571428571,1.4685625,3.3705,0.831875,-0.04025,1.23216666666667,-0.38125,0.76325,-2.7703,-0.84625,-1.37853333333333,0.9635,0.0063000000000000105,1.00825,0.0905,-0.3375,0.210333333333333,-0.8348,-1.6059999999999999,-0.7075,-0.25575,1.2415,-0.059000000000000004,-2.56475,-0.7241666666666671,-0.5473333333333329,-0.143166666666667,0.4255,0.9670000000000001,1.87075,-0.1935,0.37375,0.59725,0.066,-0.2168,0.03325,3.4789999999999996,0.6466666666666671,2.53466666666667,-0.24,3.583,0.023,-0.905,0.63375,0.242,-1.3595,1.4971666666666699,-1.09225,0.04925,4.38575,LumB
TCGA-C8-A1HI,-0.278857142857143,4.1105,1.9569999999999999,2.272375,-1.48275,0.166333333333333,0.2075,0.806125,-2.9898,-0.2045,-2.04226666666667,0.0445,-0.4145,5.11325,-0.46583333333333293,-0.32475,1.4093333333333302,0.1501,-2.2005,-2.4295,-0.1435,-0.05725,0.1955,-1.857,-0.22116666666666698,-0.779,-0.638333333333333,0.452625,0.535,2.22,-0.37200000000000005,0.28975,0.02325,-1.03183333333333,-0.2885,0.10325,3.7355,0.4753333333333329,0.655166666666667,-0.34,3.9555,0.201,-1.8995,1.287375,0.755,-0.509333333333333,1.00766666666667,0.428625,0.11825,3.426,LumA
TCGA-C8-A1HL,-3.40514285714286,1.3895625,2.0485,3.4739999999999998,-0.177,0.628,-0.11525,0.942375,-3.1692,0.20325,-0.902866666666667,-0.87775,-0.096,2.750875,0.335833333333333,-0.48200000000000004,0.6135,0.0684,-1.25675,-1.01666666666667,0.2755,-0.29775,0.0605,-0.4835,0.0875,-2.0073333333333303,-0.919166666666667,1.163625,0.5295,1.3105,0.5855,0.44175,0.28166666666666695,0.24883333333333302,-0.2618,0.10425,3.73175,0.205,-1.13283333333333,0.132625,4.5691666666666695,-0.3285,-0.45125,0.10725,0.7795,-0.0485,1.6845,0.46875,-1.006625,0.1825,LumB
TCGA-C8-A1HM,-1.8415714285714297,-0.1053125,1.054,0.857,0.79425,1.65225,-0.4555833333333329,0.3185,-3.0524,-1.673,-1.06706666666667,1.012,0.1265,0.74575,-0.759,-0.18899999999999997,-0.3551666666666671,-0.6704,-1.3895,-0.31191666666666695,0.077875,1.04725,-0.0415,-1.25275,-0.2285,-1.9809999999999999,-1.01116666666667,1.62675,0.9685,2.57225,-0.6829999999999999,-0.196125,-0.0720833333333333,0.22416666666666699,0.049,-0.55525,3.34725,-0.04,0.6675,-0.053125,2.8935,0.077,-0.10875,0.183375,0.511,-2.05383333333333,0.7183333333333329,-0.283375,-0.84075,2.0555,LumB
TCGA-C8-A1HN,-3.5168571428571402,2.2423125,1.43175,2.140375,-0.6809999999999999,0.9875,-0.0679166666666667,0.55025,-3.2489999999999997,-0.9855,-1.12826666666667,0.23925,0.1736,3.1635,-0.9925,-0.5335,0.938,-0.4397,-2.2005,-0.4245833333333329,-0.042,0.88225,-0.2445,-1.9895,-0.262666666666667,0.320166666666667,-0.316833333333333,0.883375,0.593,1.57625,-0.45425,0.514875,-0.106636363636364,-1.6636666666666697,0.2757,0.4385,3.38475,0.294833333333333,1.31283333333333,-0.966625,3.252,0.1445,-0.89475,0.89675,0.6105,-1.49616666666667,0.9,-0.5775,0.166625,2.57625,LumB
TCGA-D8-A13Y,-3.40428571428571,1.4665,1.213,2.730625,0.121,-3.3226666666666698,0.845666666666667,-0.19575,-1.7848,-2.7435,0.680733333333333,0.65625,-0.6912,0.194625,-0.6033333333333329,-0.3435,0.0315,0.6652,-1.97475,-3.9175,-0.45425,0.746,-0.1845,-0.70125,-0.9703333333333329,1.8141666666666698,0.2525,-0.57025,-0.742,1.64075,0.09225,0.23525,5.53975,-0.5376666666666671,-0.6003,-0.0045,4.14225,0.609166666666667,0.24983333333333302,-0.89075,3.6856666666666698,-0.4255,-0.8565,0.884125,0.807,-0.420666666666667,-0.642333333333333,2.03325,0.03075,-1.425,LumB
TCGA-D8-A13Z,1.37,-2.2039375,0.14175,2.1245,-0.21325,-1.9270833333333302,-0.579333333333333,0.6325,-2.0234,-0.8029999999999999,-0.6854,0.597,-0.2796,-2.126625,-0.584333333333333,0.8235,2.25516666666667,0.1419,-1.0785,-1.40625,0.309,-1.5525,0.612,-1.3085,-0.107166666666667,-3.0563333333333302,-0.317333333333333,1.443,0.5435,0.89175,-0.1495,0.490875,-0.4655,0.30116666666666697,0.3516,0.63,3.74375,0.0878333333333333,-0.708333333333333,-0.3655,4.05533333333333,-0.381,-0.50875,-0.290625,0.652,0.1985,2.23783333333333,-0.208375,-1.551,-1.891,Her2
TCGA-D8-A140,-2.7575714285714303,2.0718125,1.32325,1.876375,-0.6409999999999999,1.2235,0.0109166666666667,0.797875,-2.6022,-1.3155,-1.00346666666667,0.098,-0.5916,2.00225,-0.3365,-0.14525,1.30716666666667,0.498,-1.31025,-1.825,-0.245625,0.3465,0.025,-0.523,-0.311333333333333,-0.741166666666667,-1.00083333333333,0.36575,-0.3225,2.40175,-0.46825,0.697125,0.0682727272727273,-0.11233333333333301,-0.0757,-0.9355,3.4655,-0.4203333333333329,0.8335,0.177875,3.35233333333333,0.3245,-1.1555,0.255375,0.7345,-0.0968333333333333,0.852,-0.232875,0.595125,4.97275,LumA
